date,ticker,gap_pct,open,prev_close,volume,stop,tgt,shares,outcome,exit,pnl,pct
2026-03-31,BATL,-13.14,4.760000228881836,5.48,14690300,4.831400232315063,4.617200222015381,1400,STOP,4.831400232315063,-99.96000480651742,-1.4999999999999827
2026-04-01,BATL,-5.64,3.680000066757202,3.9,8225100,3.73520006775856,3.569600064754486,1811,STOP,3.73520006775856,-99.96720181345898,-1.4999999999999938
2026-04-08,BATL,-23.63,3.200000047683716,4.19,15825900,3.2480000483989713,3.1040000462532045,2083,TARGET,3.1040000462532045,199.96800297975514,2.999999999999996
2026-04-14,BATL,-12.2,3.240000009536743,3.69,4442400,3.288600009679794,3.142800009250641,2057,STOP,3.288600009679794,-99.97020029425566,-1.4999999999999918
2026-04-17,BATL,-9.24,3.240000009536743,3.57,5820900,3.288600009679794,3.142800009250641,2057,TARGET,3.142800009250641,199.94040058851223,2.9999999999999973
2026-04-21,BATL,-3.85,3.25,3.38,37571100,3.2987499999999996,3.1525,2051,STOP,3.2987499999999996,-99.98624999999923,-1.4999999999999885
2026-04-22,BATL,-16.84,3.9000000953674316,4.69,12998800,3.958500096797943,3.7830000925064087,1709,STOP,3.958500096797943,-99.97650244474374,-1.4999999999999947
2026-04-24,BATL,-3.96,3.880000114440918,4.04,7064400,3.9382001161575313,3.7636001110076904,1718,TARGET,3.7636001110076904,199.9752058982849,3.0
2026-04-02,BBAI,-3.36,3.305000066757202,3.42,23149500,3.3545750677585597,3.205850064754486,2017,STOP,3.3545750677585597,-99.99277701973826,-1.4999999999999867
2026-04-09,BBGI,-4.94,5.389999866485596,5.67,14841800,5.470849864482879,5.2282998704910275,1236,TARGET,5.2282998704910275,199.8611950492863,3.0000000000000058
2026-04-10,BBGI,-13.88,9.489999771118164,11.02,4009200,9.632349767684936,9.205299777984619,702,STOP,9.632349767684936,-99.92969758987367,-1.4999999999999911
2026-04-02,BBIO,-3.36,71.94999694824219,74.45,1229900,73.02924690246581,69.79149703979492,92,STOP,73.02924690246581,-99.2909957885737,-1.4999999999999922
2026-04-01,BFRG,-14.29,1.440000057220459,1.68,23190600,1.4616000580787658,1.3968000555038451,4629,TARGET,1.3968000555038451,199.9728079462056,3.0000000000000067
2026-04-02,BFRG,-7.41,1.5,1.62,15548000,1.5225,1.455,4444,TARGET,1.455,199.97999999999968,2.9999999999999956
2026-04-06,BFRG,-5.83,1.1299999952316284,1.2,7080300,1.1469499951601028,1.0960999953746795,5899,STOP,1.1469499951601028,-99.98804957807018,-1.499999999999993
2026-04-07,BFRG,-7.48,0.9900000095367432,1.07,7253800,1.0048500096797943,0.9603000092506409,6734,STOP,1.0048500096797943,-99.99990096330649,-1.5000000000000009
2026-04-24,BFRG,-4.87,0.8009999990463257,0.842,1385100,0.8130149990320205,0.7769699990749359,8322,STOP,0.8130149990320205,-99.98882988095191,-1.499999999999986
2026-04-02,BMNR,-4.24,18.854999542236328,19.69,39700000,19.13782453536987,18.28934955596924,353,STOP,19.13782453536987,-99.8372225761401,-1.4999999999999811
2026-04-20,BMNR,-3.36,22.18000030517578,22.95,37645800,22.512700309753416,21.514600296020507,300,STOP,22.512700309753416,-99.81000137329055,-1.499999999999993
2026-04-02,BTBT,-5.07,1.309999942779541,1.38,16817400,1.329649941921234,1.2706999444961546,5089,STOP,1.329649941921234,-99.9988456320755,-1.4999999999999885
2026-04-28,BTBT,-3.21,1.5099999904632568,1.56,9128134,1.5326499903202055,1.4646999907493592,4415,CLOSE,1.5149999856948853,-22.074978947639465,-0.3311255141196694
2026-04-02,BULL,-3.8,4.559999942779541,4.74,10089100,4.628399941921233,4.4231999444961545,1461,STOP,4.628399941921233,-99.93239874601255,-1.4999999999999836
2026-04-02,BURU,-3.47,0.16670000553131104,0.173,16978700,0.16920050561428068,0.1616990053653717,39992,TARGET,0.1616990053653717,199.9999986362454,2.9999999999999956
2026-04-16,BURU,-4.09,0.21080000698566437,0.22,14617800,0.21396200709044932,0.20447600677609443,31625,TARGET,0.20447600677609443,199.99650662764938,3.000000000000005
2026-04-22,BURU,-6.15,0.24410000443458557,0.26,73861600,0.24776150450110432,0.236777004301548,27311,STOP,0.24776150450110432,-99.9992283166935,-1.4999999999999851
2026-04-27,BURU,-7.01,0.2919999957084656,0.314,31237800,0.2963799956440925,0.2832399958372116,22831,TARGET,0.2832399958372116,199.99955706059953,3.000000000000003
2026-04-28,BURU,-4.39,0.2676999866962433,0.28,30858228,0.2717154864966869,0.25966898709535596,24903,STOP,0.2717154864966869,-99.9979915304478,-1.4999999999999942
2026-04-01,BYND,-9.97,0.6315000057220459,0.702,58566300,0.6409725058078766,0.6125550055503846,10556,STOP,0.6409725058078766,-99.99171090602856,-1.4999999999999971
2026-04-02,BZAI,-4.23,1.8200000524520874,1.89,3952100,1.8473000532388686,1.7654000508785248,3663,STOP,1.8473000532388686,-99.99990288197948,-1.4999999999999931
2026-04-13,BZAI,-4.31,1.9800000190734863,2.09,3902100,2.0097000193595886,1.9206000185012817,3367,STOP,2.0097000193595886,-99.99990096330649,-1.5000000000000009
2026-04-20,BZAI,-5.56,2.384999990463257,2.52,12332200,2.4207749903202056,2.313449990749359,2795,TARGET,2.313449990749359,199.98224920034482,3.0000000000000115
2026-04-23,BZAI,-3.74,2.059999942779541,2.14,6547600,2.0908999419212337,1.9981999444961547,3236,TARGET,1.9981999444961547,199.98479444503818,3.000000000000005
2026-04-02,CETX,-3.85,0.75,0.78,1063600,0.76125,0.7275,8888,STOP,0.76125,-99.98999999999984,-1.4999999999999978
2026-04-06,CETX,-3.45,0.8108000159263611,0.84,1064600,0.8229620161652564,0.7864760154485703,8222,STOP,0.8229620161652564,-99.9959659641976,-1.4999999999999922
2026-04-08,CETX,-11.24,1.1449999809265137,1.29,8611100,1.1621749806404114,1.1106499814987183,5822,STOP,1.1621749806404114,-99.99284833431234,-1.4999999999999984
2026-04-02,CGC,-3.29,0.9399999976158142,0.974,6866600,0.9540999975800514,0.9117999976873398,7092,STOP,0.9540999975800514,-99.99719974636997,-1.4999999999999947
2026-04-08,CHSN,-7.14,2.6500000953674316,2.8,1027500,2.6897500967979426,2.5705000925064088,2515,STOP,2.6897500967979426,-99.97125359773516,-1.4999999999999818
2026-04-27,CHSN,-48.91,0.09200000017881393,0.184,311331800,0.09338000018149613,0.08924000017344952,72463,STOP,0.09338000018149613,-99.99894019435983,-1.4999999999999836
2026-04-28,CHSN,-18.7,0.04390000179409981,0.054,123858205,0.0445585018210113,0.042583001740276814,151860,TARGET,0.042583001740276814,199.99962817355978,2.9999999999999982
2026-04-20,CLF,-10.06,8.9399995803833,9.94,24579000,9.074099574089049,8.671799592971801,745,STOP,9.074099574089049,-99.90449531078217,-1.4999999999999818
2026-04-02,CLS,-4.76,275.0,288.73,1659800,279.125,266.75,24,STOP,279.125,-99.0,-1.5
2026-04-28,CLS,-15.56,356.5050048828125,422.21,4636453,361.8525799560546,345.80985473632813,18,STOP,361.8525799560546,-96.25635131835827,-1.4999999999999827
2026-04-02,CMPX,-3.31,5.25,5.43,3183400,5.328749999999999,5.0925,1269,STOP,5.328749999999999,-99.93374999999928,-1.4999999999999891
2026-04-27,CMPX,-64.81,1.7599999904632568,5.03,158095200,1.7863999903202055,1.7071999907493591,3787,TARGET,1.7071999907493591,199.9535989165306,3.0
2026-04-02,CORZ,-3.86,14.710000038146973,15.3,12024100,14.930650038719175,14.268700037002564,453,STOP,14.930650038719175,-99.95445025920785,-1.4999999999999876
2026-04-28,CORZ,-9.0,19.20199966430664,21.1,10433022,19.49002965927124,18.62593967437744,347,STOP,19.49002965927124,-99.94640825271601,-1.4999999999999993
2026-04-02,CRML,-6.86,7.739999771118164,8.31,7692300,7.856099767684936,7.507799777984619,861,STOP,7.856099767684936,-99.96209704399027,-1.4999999999999876
2026-04-13,CRML,-4.06,8.510000228881836,8.87,6181800,8.637650232315062,8.25470022201538,783,STOP,8.637650232315062,-99.9499526882161,-1.4999999999999842
2026-04-21,CRML,-3.35,11.524999618530273,11.94,25024700,11.697874612808226,11.179249629974365,578,TARGET,11.179249629974365,199.84349338531527,3.000000000000005
2026-04-23,CRML,-3.96,11.449999809265137,11.86,12436000,11.621749806404113,11.106499814987183,582,STOP,11.621749806404113,-99.95849833488403,-1.4999999999999907
2026-04-28,CRML,-11.42,12.800000190734863,14.45,24518206,12.992000193595885,12.416000185012818,520,TARGET,12.416000185012818,199.6800029754636,2.999999999999996
2026-04-02,CRWV,-3.42,75.75,78.44,20958200,76.88624999999999,73.47749999999999,88,STOP,76.88624999999999,-99.9899999999991,-1.4999999999999865
2026-04-28,CRWV,-7.53,103.62000274658203,112.06,22994152,105.17430278778075,100.51140266418457,64,STOP,105.17430278778075,-99.47520263671777,-1.4999999999999851
2026-04-15,CTNT,-26.19,1.2400000095367432,1.68,137727100,1.2586000096797942,1.2028000092506408,5376,TARGET,1.2028000092506408,199.98720153808637,3.0000000000000067
2026-04-17,CTNT,-6.83,0.15029999613761902,0.161,458333600,0.1525544960796833,0.14579099625349046,44355,TARGET,0.14579099625349046,199.99668986052237,2.999999999999994
2026-04-20,CTNT,-14.74,0.07999999821186066,0.095,363355000,0.08119999818503856,0.07759999826550483,83333,TARGET,0.07759999826550483,199.99919552967012,3.000000000000009
2026-04-21,CTNT,-3.64,0.054499998688697815,0.055,434567100,0.05531749866902828,0.05286499872803688,122324,TARGET,0.05286499872803688,199.99973518788855,3.000000000000006
2026-04-22,CTNT,-17.78,0.03620000183582306,0.045,397938600,0.0367430018633604,0.03511400178074837,184162,STOP,0.0367430018633604,-99.99997107133203,-1.49999999999999
2026-04-23,CTNT,-22.5,0.031700000166893005,0.04,329880200,0.032175500169396395,0.030749000161886215,210304,STOP,0.032175500169396395,-99.99955252647295,-1.4999999999999842
2026-04-27,CTNT,-25.58,0.03180000185966492,0.043,280946300,0.032277001887559886,0.030846001803874968,209643,TARGET,0.030846001803874968,199.9994336959723,3.000000000000005
2026-04-15,CUE,-4.11,0.41999998688697815,13.14,2210210,0.4262999866902828,0.4073999872803688,15873,STOP,0.4262999866902828,-99.99989687785464,-1.4999999999999938
2026-03-30,CUPR,-24.56,0.30000001192092896,0.399,1326800,0.30450001209974287,0.2910000115633011,22222,STOP,0.30450001209974287,-99.99900397360275,-1.4999999999999927
2026-04-06,CUPR,-6.49,0.3138999938964844,0.339,48125900,0.3186084938049316,0.30448299407958984,21238,STOP,0.3186084938049316,-99.99912105560246,-1.4999999999999913
2026-04-08,CUPR,-24.25,0.45590001344680786,0.602,1844500,0.46273851364850993,0.4422230130434036,14623,TARGET,0.4422230130434036,199.99877689898034,3.000000000000003
2026-04-09,DEFT,-3.97,0.75,0.781,7070900,0.76125,0.7275,8888,STOP,0.76125,-99.98999999999984,-1.4999999999999978
2026-04-21,DEFT,-3.1,0.7807999849319458,0.806,6300300,0.7925119847059249,0.7573759853839874,8538,STOP,0.7925119847059249,-99.99705407023335,-1.4999999999999858
2026-04-22,DRVN,-9.36,11.774999618530273,13.04,3479900,11.951624612808226,11.421749629974364,566,STOP,11.951624612808226,-99.96974676132126,-1.4999999999999885
2026-04-28,EDSA,-3.67,10.4399995803833,11.17,3605864,10.59659957408905,10.126799592971802,638,TARGET,10.126799592971802,199.82159196853652,3.0000000000000018
2026-04-20,EFOI,-7.55,6.010000228881836,6.49,3911100,6.1001502323150625,5.829700222015381,1109,STOP,6.1001502323150625,-99.97635380744823,-1.4999999999999836
2026-04-02,ELAB,-62.64,5.230000019073486,14.0,26639200,5.308450019359588,5.073100018501282,1274,TARGET,5.073100018501282,199.8906007289889,3.0000000000000036
2026-04-06,ELAB,-14.83,4.872000217437744,5.72,8347200,4.945080220699309,4.725840210914612,1368,STOP,4.945080220699309,-99.97344446182129,-1.4999999999999818
2026-04-07,ELAB,-11.43,3.4010000228881836,3.84,5488000,3.452015023231506,3.298970022201538,1960,STOP,3.452015023231506,-99.9894006729117,-1.4999999999999865
2026-04-14,ELAB,-7.28,4.699999809265137,5.08,1926900,4.770499806404113,4.558999814987183,1418,STOP,4.770499806404113,-99.9689959430688,-1.4999999999999902
2026-04-15,ELAB,-6.05,4.099999904632568,4.38,2256800,4.161499903202056,3.976999907493591,1626,TARGET,3.976999907493591,199.997995347977,3.000000000000005
2026-04-23,ELPW,-6.56,2.390000104904175,2.59,1664700,2.4258501064777374,2.3183001017570497,2789,STOP,2.4258501064777374,-99.98565438866595,-1.499999999999997
2026-04-16,ENVB,-3.45,1.9600000381469727,2.03,11342900,1.989400038719177,1.9012000370025635,3401,STOP,1.989400038719177,-99.98940194606709,-1.4999999999999891
2026-04-17,ENVB,-16.6,1.9299999475479126,2.35,1164800,1.958949946761131,1.8720999491214751,3454,TARGET,1.8720999491214751,199.98659456491495,3.0000000000000036
2026-04-21,ENVB,-6.03,3.430000066757202,3.65,4528900,3.48145006775856,3.327100064754486,1943,STOP,3.48145006775856,-99.96735194563793,-1.4999999999999891
2026-04-27,ENVB,-4.96,4.789999961853027,5.04,4939900,4.861849961280822,4.646299962997436,1391,STOP,4.861849961280822,-99.94334920406287,-1.4999999999999918
2026-04-27,ERAS,-3.68,20.700000762939453,21.49,22147400,21.010500774383544,20.07900074005127,322,STOP,21.010500774383544,-99.98100368499738,-1.4999999999999971
2026-04-28,ERAS,-45.1,10.513999938964844,19.15,43330278,10.671709938049315,10.198579940795899,634,TARGET,10.198579940795899,199.97627883911125,2.9999999999999987
2026-03-30,FCHL,-22.63,1.4700000286102295,1.9,2404200,1.4920500290393828,1.4259000277519225,4535,STOP,1.4920500290393828,-99.99675194621014,-1.4999999999999891
2026-03-31,FCHL,-6.45,1.4500000476837158,1.55,2049500,1.4717500483989714,1.4065000462532042,4597,STOP,1.4717500483989714,-99.98475328802985,-1.4999999999999882
2026-04-17,FCHL,-68.0,0.49639999866485596,1.55,9272000,0.5038459986448287,0.4815079987049103,13430,STOP,0.5038459986448287,-99.99977973103404,-1.499999999999982
2026-04-22,FCHL,-15.14,0.23999999463558197,0.284,24117800,0.2435999945551157,0.2327999947965145,27777,STOP,0.2435999945551157,-99.99719776488813,-1.4999999999999958
2026-04-23,FCHL,-14.58,0.20479999482631683,0.24,17252800,0.20787199474871157,0.19865599498152733,32552,STOP,0.20787199474871157,-99.99974147379343,-1.4999999999999918
2026-04-07,FCUV,-28.05,4.130000114440918,5.74,1044100,4.191950116157531,4.00610011100769,1614,TARGET,4.00610011100769,199.97460554122972,3.0000000000000067
2026-04-02,FPS,-4.74,27.75,29.13,5813500,28.166249999999998,26.9175,240,STOP,28.166249999999998,-99.89999999999952,-1.499999999999993
2026-04-28,FPS,-3.55,35.83000183105469,37.15,3235740,36.3674518585205,34.75510177612305,186,STOP,36.3674518585205,-99.96570510864179,-1.4999999999999882
2026-04-13,FUSE,-3.83,1.8200000524520874,1.83,12857200,1.8473000532388686,1.7654000508785248,3663,TARGET,1.7654000508785248,199.99980576395978,2.9999999999999987
2026-04-13,GAME,-6.22,0.3472999930381775,0.37,7096600,0.3525094929337501,0.33688099324703213,19195,TARGET,0.33688099324703213,199.9927009910351,3.000000000000009
2026-04-16,GAME,-4.7,0.38989999890327454,0.404,7602600,0.3957484988868236,0.3782029989361763,17098,TARGET,0.3782029989361763,199.99530543744538,2.999999999999996
2026-04-20,GAME,-4.56,0.39899998903274536,0.417,6478900,0.40498498886823653,0.38702998936176297,16708,STOP,0.40498498886823653,-99.99737725138642,-1.4999999999999967
2026-04-23,GAME,-5.27,0.5758000016212463,0.607,5916200,0.584437001645565,0.5585260015726089,11578,STOP,0.584437001645565,-99.99918628156149,-1.4999999999999947
2026-03-31,GLND,-10.92,9.600000381469727,11.26,1670000,9.744000387191772,9.312000370025634,694,STOP,9.744000387191772,-99.93600397109935,-1.4999999999999927
2026-04-06,GLND,-4.8,7.739999771118164,8.13,1168200,7.856099767684936,7.507799777984619,861,TARGET,7.507799777984619,199.92419408798204,2.9999999999999982
2026-04-07,GLND,-7.96,7.28000020980835,7.91,1462200,7.389200212955474,7.061600203514099,915,STOP,7.389200212955474,-99.91800287961914,-1.4999999999999931
2026-04-08,GLND,-4.3,6.900000095367432,7.21,1338500,7.003500096797943,6.693000092506408,966,TARGET,6.693000092506408,199.96200276374847,3.000000000000005
2026-04-17,GLND,-10.43,7.130000114440918,7.96,1214100,7.236950116157531,6.91610011100769,935,TARGET,6.91610011100769,199.99650321006789,3.0000000000000018
2026-04-28,GLND,-39.09,3.2950000762939453,5.41,9844636,3.344425077438354,3.1961500740051267,2023,STOP,3.344425077438354,-99.9867773151391,-1.4999999999999898
2026-04-07,GNLN,-5.94,2.609999895095825,2.86,1785400,2.6491498935222624,2.5316998982429504,2554,STOP,2.6491498935222624,-99.98909598112057,-1.4999999999999925
2026-04-08,GPRK,-5.37,8.100000381469727,8.56,1133800,8.221500387191771,7.857000370025634,823,STOP,8.221500387191771,-99.99450470924249,-1.4999999999999807
2026-04-17,GPRK,-5.45,8.850000381469727,9.36,1235700,8.982750387191771,8.584500370025635,753,CLOSE,8.84000015258789,7.530172348022461,0.11299693164730906
2026-04-02,GPUS,-13.33,0.13220000267028809,0.15,101696600,0.1341830027103424,0.12823400259017945,50428,STOP,0.1341830027103424,-99.99872601985852,-1.4999999999999882
2026-04-10,GPUS,-5.26,0.18150000274181366,0.19,50477100,0.18422250278294083,0.17605500265955926,36730,TARGET,0.17605500265955926,199.99485302120422,2.9999999999999964
2026-03-31,GV,-6.61,0.2117999941110611,0.227,206740800,0.214976994022727,0.20544599428772925,31476,TARGET,0.20544599428772925,199.99849843919318,3.000000000000006
2026-04-01,GV,-13.86,0.23000000417232513,0.267,18169100,0.23345000423491,0.22310000404715538,28985,STOP,0.23345000423491,-99.99825181402224,-1.4999999999999938
2026-04-06,GV,-22.3,0.33970001339912415,0.444,18493100,0.34479551360011096,0.3295090129971504,19625,STOP,0.34479551360011096,-99.99919144436622,-1.4999999999999856
2026-04-07,GV,-13.37,0.29789999127388,0.344,7530100,0.3023684911429882,0.28896299153566357,22378,STOP,0.3023684911429882,-99.99609007090305,-1.4999999999999962
2026-04-08,GV,-10.46,0.27399998903274536,0.306,8652700,0.2781099888682365,0.265779989361763,24330,STOP,0.2781099888682365,-99.99629599749971,-1.4999999999999896
2026-04-09,GV,-7.38,0.3009999990463257,0.325,2509000,0.30551499903202056,0.2919699990749359,22148,STOP,0.30551499903202056,-99.99821968317018,-1.4999999999999978
2026-04-13,GV,-6.14,0.25999999046325684,0.277,2881100,0.26389999032020567,0.2521999907493591,25641,TARGET,0.2521999907493591,199.99979266405145,3.000000000000006
2026-04-21,HIMS,-7.82,28.584999084472656,31.01,59038800,29.013774070739743,27.727449111938476,233,STOP,29.013774070739743,-99.90457180023114,-1.4999999999999882
